name,review
Wildseed Café & Bar at The Summerhouse4,"They utilize a self-help QR code system for ordering and payment before the food is served. The doughy smoked pork pizza was enjoyable, but I found the toppings to be lacking. The beef burger had a soft bun and well-seasoned meat, which was quite delicious. We also have to help ourselves to water and condiments. Overall, I did find the service to be slow, which may be something to consider during a visit."
Wildseed Café & Bar at The Summerhouse4,"Taste of the food is great! Not too salty but able to bring out the flavor of the food. Portion is just nice, for small eaters can share and try many type of the dishes here. Love the atmosphere, great for gals chat, bdae celebration, nice evening or lunch with love ones!"
Common Man Stan,"One of the best breakfast I’ve ever had! The umami avocado toast was so full of flavour and so tasty.  Really nice looking cafe, with prompt and professional service. We were seated at the bar and had our water topped up fast.  However, the food is quite pricey, especially the coffee is very expensive, we ordered the white coffee- it was okay but not the best Coffee I’ve had."
Common Man Stan,What a great coffee place in the CBD. This place has transformed itself since when I was working in this area. I had a filtered slow brew beans from Ecuador. Love the textile and the mild and smooth finishing. Food was also lovely. The Turkish common breakfast was excellent. It’s a vegan selection yet is was so delicious. The peta bread certainly goes well the this hummus.
Common Man Stan,"From the commonman coffee family so it's all good. Great place for small casual business meetings or if you're looking for a place in the CBD to chill and kill time.  They have more seating deeper inside the shop than you can see while standing at the door. Unfortunately, if you're alone you'll probably get the bar seats or something outside. Either way, nice place with nice coffee."
Common Man Stan,Great brunch place with decent options. Slightly pricey but expected for its location.  Coffee was great. We had umami mushroom toast and croque monsieur and they were also great.  Small comment: the staff are not proactive to deter people smoking outside near their guests.
Common Man Stan,We enjoyed every dish especially the chicken. So crispy and well-spiced. Their flat bread was also very fluffy. Staffs were attentive and friendly. Nice atmosphere!
Bearded Bella,"Recommended Bearded Bella by a local friend. And we were not disappointed. The menu is very appealing. Prices are fair. The food seems fresh and of high quality.  Food must be ordered through an online app and is delivered to the table pretty quickly. The kitchen is visible from the cafe. There are lots of pets outside, so it's a great place to bring your furry friends too.  Our server was very friendly. Kudos to him.  Highly recommend Bearded Bella for a late morning coffee or brunch. The fact that the place was busy on a weekday speaks volumes. We will be back again soon."
Bearded Bella,"Went last Tuesday morning after making a reservation online.  Then they Whatsapp me a day earlier to reconfirm my booking so good system! The place is cosy, the young servers are friendly and efficient. Not a coffee-drinker but my friend is and she said that the coffee is :thumbs_up::grinning_face_with_smiling_eyes: Food-wise, the portions are huge and I love it that they gave us so much fresh greens on our plates :rolling_on_the_floor_laughing: Food was done well in my opinion, some other cafes will charge you about the same and give you poorly cooked breakfast dishes.  So good job to the chefs there, please continue with the good standard! Will return another time."
Bearded Bella,"Simply love the chillax vibes of the place where my fur and I have all the space around us for a relaxing dinner and entertained by the bubbly lively sound effects from the bars next doors. Also enjoyed the cafe food with a creative twist, refreshing cheeky gin-based drinks at all night HH price, and earnest and efficient service."
Bearded Bella,Had the salmon with rosti bowl. Was so so good! Coffee is ok. Nice place with big tables. Internet is annoying as it logs u out every 30 minutes. The place also gets a bit loud later in the day
Bearded Bella,"Place was cosy and pack on a Sunday during lunch time. The Grilled Cheese and Prosciutto sandwich was really good as it had that sweet and salty flavor combined into one! Although I find the bowl of fries to be overprice considering it’s not much, I still wouldn’t mind coming back here for the mains!:smiling_face:"
Lad & Dad,"Not a huge fan of Fish & Chips but I enjoyed them here. Very little oil despite being deep fried. I love the fries! I love green peas and I find the mashed peas delicious and interesting! Beef stew was tender with the right amount of savoury, it went very well with the buttery mashed potato. Will be back for the other menu items."
Lad & Dad,Repeated return for their fish n chips! Managed to try other dishes this time and loved the scotch eggs and bangers & mash. The prawns were huge but personally prefer if non-frozen prawns were used because of the texture. Overall still my go-to place for fresh fish n chips!
